trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
12203020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540552,shp-954-52,1
26545020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540222,shp-954-52,1
12093020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540441,shp-954-51,1
42695020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540881,shp-954-51,1
21058020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540992,shp-954-52,1
43546020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,95410101,shp-954-51,1
22440020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540222,shp-954-52,1
41570020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540112,shp-954-52,1
94679020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540111,shp-954-51,1
59348020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540221,shp-954-51,1
71935020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540331,shp-954-51,1
70336020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540112,shp-954-52,1
70416020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540442,shp-954-52,1
6994020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540332,shp-954-52,1
50580020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540992,shp-954-52,1
59420020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540661,shp-954-51,1
96431020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540551,shp-954-51,1
8212020,954,1,West - 954 Lawrence East Express towards Kennedy Station,"",0,9540882,shp-954-52,1
94549020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,965060,shp-96-10,1
80797010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9691140,shp-96-29,1
9767020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9615150,shp-96-10,1
8327070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960550,shp-96-10,1
94118010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960880,shp-96-29,1
74046070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9622222,shp-96-12,1
86477020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9613130,shp-96-10,1
88056070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960770,shp-96-10,1
93451070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9624242,shp-96-12,1
87944070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9626262,shp-96-12,1
92840020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,966920,shp-96-10,1
88458010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9612120,shp-96-10,1
76441020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,965060,shp-96-12,1
88910020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9674192,shp-96-12,1
77269020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,965060,shp-96-10,1
91130020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9610100,shp-96-12,1
77737020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9675202,shp-96-12,1
97719010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9618182,shp-96-12,1
78701020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9611110,shp-96-10,1
99883020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9695120,shp-96-10,1
19892070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9622222,shp-96-12,1
87475010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9613130,shp-96-10,1
15108020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960880,shp-96-10,1
8726020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,967350,shp-96-12,1
22773010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9617172,shp-96-12,1
8778020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9675202,shp-96-12,1
22628020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960770,shp-96-10,1
89928070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960660,shp-96-10,1
22178020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9610100,shp-96-27,1
92789070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,965080,shp-96-10,1
29196020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9615150,shp-96-10,1
98831010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,967010,shp-96-12,1
28646010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,966960,shp-96-12,1
58946020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9610100,shp-96-10,1
24123070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9610100,shp-96-10,1
58615020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9618182,shp-96-10,1
14039020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9613130,shp-96-12,1
60223020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9695120,shp-96-10,1
12756020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9610100,shp-96-10,1
57488020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960110,shp-96-10,1
11904070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960990,shp-96-10,1
56780020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,966920,shp-96-10,1
10382020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9618182,shp-96-10,1
7123020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960330,shp-96-10,1
36405020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9698140,shp-96-10,1
70930020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9672212,shp-96-12,1
25578010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9617172,shp-96-12,1
62992020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960880,shp-96-10,1
27467020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,967350,shp-96-10,1
692070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9612120,shp-96-10,1
30861010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9612120,shp-96-29,1
5858020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960330,shp-96-10,1
37006020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960770,shp-96-12,1
5801020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9613130,shp-96-10,1
36939010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960880,shp-96-10,1
42342070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960440,shp-96-10,1
30069020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9617171,shp-96-10,1
51630020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960990,shp-96-10,1
44295010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,967010,shp-96-12,1
51098010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,969930,shp-96-29,1
56698010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960770,shp-96-12,1
50203070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,969710,shp-96-10,1
53934010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9691140,shp-96-10,1
4998020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9613130,shp-96-10,1
44982020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960110,shp-96-10,1
4999020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9613130,shp-96-12,1
46352020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9695120,shp-96-10,1
49400020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9615150,shp-96-10,1
63295010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960770,shp-96-12,1
40782020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9610100,shp-96-10,1
54067020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9615150,shp-96-10,1
26316010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960220,shp-96-10,1
5274020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9611110,shp-96-10,1
34676070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9621212,shp-96-12,1
52115010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9616160,shp-96-12,1
34717020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960330,shp-96-10,1
5205020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9615150,shp-96-12,1
33407020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9610100,shp-96-10,1
51837070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9624242,shp-96-12,1
34782020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960880,shp-96-12,1
64488070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960220,shp-96-10,1
35257070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9623232,shp-96-12,1
64847070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9626262,shp-96-12,1
4078020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,965060,shp-96-27,1
76407020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960770,shp-96-10,1
4065020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960880,shp-96-10,1
76484070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960330,shp-96-10,1
42685020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960110,shp-96-10,1
77668020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960110,shp-96-10,1
16843020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9611110,shp-96-10,1
74816020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9613130,shp-96-10,1
1103020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,967350,shp-96-10,1
7501020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9611110,shp-96-10,1
16497070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9669180,shp-96-12,1
73989010,96,3,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,969930,shp-96-10,1
16242020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960880,shp-96-10,1
73956020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960330,shp-96-10,1
100298020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9695120,shp-96-10,1
73925020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960880,shp-96-10,1
19618020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,960440,shp-96-10,1
80431070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9613130,shp-96-10,1
101109020,96,1,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9611110,shp-96-12,1
20264070,96,2,East - 96A Wilson towards York Mills Station via John Garland and Kipling,"A",1,9623232,shp-96-12,1
81989070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9613130,shp-96-13,1
10488020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960440,shp-96-13,1
78581020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960770,shp-96-25,1
18761010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9650110,shp-96-13,1
73931070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960330,shp-96-13,1
1744020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9698140,shp-96-13,1
75664010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9672242,shp-96-14,1
17893010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,968640,shp-96-13,1
73134070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9610100,shp-96-13,1
10020020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9617172,shp-96-13,1
72948070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9625252,shp-96-13,1
16891070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9620200,shp-96-13,1
77706070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9625252,shp-96-13,1
16715070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960550,shp-96-13,1
78316070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,969710,shp-96-13,1
15610020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,966920,shp-96-14,1
7833070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,965080,shp-96-13,1
20569020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960770,shp-96-13,1
76433020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960330,shp-96-14,1
21602010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9610100,shp-96-13,1
66478070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9699140,shp-96-13,1
156020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960990,shp-96-13,1
67010020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9610100,shp-96-14,1
16813070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9672302,shp-96-14,1
65864070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9610100,shp-96-13,1
17290020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960990,shp-96-13,1
54368070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9669180,shp-96-13,1
16617070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9673190,shp-96-14,1
67600020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9698140,shp-96-13,1
17404010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9610100,shp-96-13,1
64078070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9699140,shp-96-13,1
23043070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9613130,shp-96-13,1
64300020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,965060,shp-96-13,1
23247070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9622222,shp-96-13,1
52493010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960550,shp-96-24,1
23464070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9612120,shp-96-13,1
47039010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960550,shp-96-13,1
1822070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960990,shp-96-13,1
47034020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9698140,shp-96-13,1
22070010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9698150,shp-96-13,1
5146070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960440,shp-96-13,1
23729070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9622222,shp-96-13,1
67320020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9616162,shp-96-14,1
24265010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,967010,shp-96-13,1
52929010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960220,shp-96-13,1
41039070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9622222,shp-96-13,1
52609020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960110,shp-96-13,1
41350070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960330,shp-96-13,1
52622020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960110,shp-96-25,1
4156020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9674192,shp-96-13,1
46777010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960550,shp-96-13,1
40194070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9615150,shp-96-13,1
6544020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960330,shp-96-13,1
40200070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9624242,shp-96-13,1
45991010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9616160,shp-96-13,1
3523070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,965080,shp-96-13,1
4586020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960440,shp-96-13,1
35153070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9620200,shp-96-13,1
45819020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9698140,shp-96-13,1
33158070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9615150,shp-96-13,1
47989020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9616161,shp-96-08,1
32517010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9675222,shp-96-14,1
47994070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9699140,shp-96-13,1
3422070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,965080,shp-96-14,1
54250010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9650110,shp-96-14,1
34590070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,965080,shp-96-13,1
54522010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,967010,shp-96-28,1
33690020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960330,shp-96-13,1
54814020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9615150,shp-96-13,1
3367010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,969590,shp-96-13,1
57056010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,969590,shp-96-13,1
25195010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9616160,shp-96-13,1
56454020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9672212,shp-96-14,1
25219070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9674282,shp-96-14,1
55333020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9613130,shp-96-13,1
34451010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9650110,shp-96-13,1
55918020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960770,shp-96-14,1
40288070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960440,shp-96-08,1
44033010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,966960,shp-96-13,1
39404010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960220,shp-96-13,1
44490070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,965080,shp-96-13,1
26074070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9610100,shp-96-13,1
44491010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9650110,shp-96-14,1
26109010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9650110,shp-96-13,1
39614010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9675222,shp-96-34,1
32485070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960550,shp-96-13,1
39070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,969710,shp-96-13,1
3234020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,967350,shp-96-14,1
37817010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9617172,shp-96-13,1
32667010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9613130,shp-96-14,1
37683010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9673232,shp-96-14,1
49245010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,968640,shp-96-13,1
38347070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9613130,shp-96-13,1
49205010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,967010,shp-96-13,1
30168020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,966920,shp-96-13,1
51799020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9674192,shp-96-14,1
29535020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9616162,shp-96-13,1
51514010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9619192,shp-96-13,1
29705070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9699140,shp-96-13,1
52087020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9611110,shp-96-13,1
36111070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9625252,shp-96-13,1
52276020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9615150,shp-96-14,1
4354020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960880,shp-96-14,1
41678070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960550,shp-96-13,1
35981070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9617170,shp-96-13,1
42687070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960330,shp-96-13,1
35894070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9621212,shp-96-13,1
58048020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9616161,shp-96-13,1
28605070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960770,shp-96-13,1
46467010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,966960,shp-96-13,1
36973070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9615150,shp-96-13,1
57787010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,967010,shp-96-13,1
37622010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9616160,shp-96-14,1
59151020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9675202,shp-96-34,1
2597010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,967010,shp-96-13,1
59533020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,966920,shp-96-13,1
35380020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960770,shp-96-13,1
60346070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,969710,shp-96-13,1
36553020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960990,shp-96-13,1
6097070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960550,shp-96-13,1
35237010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9610100,shp-96-13,1
50180020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9616162,shp-96-13,1
30622070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9673190,shp-96-13,1
49636070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,965080,shp-96-14,1
30408020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9611110,shp-96-13,1
66587070,96,2,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9615150,shp-96-14,1
30160020,96,1,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,965060,shp-96-13,1
48135010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960770,shp-96-28,1
101057010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9619192,shp-96-13,1
69203010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,969590,shp-96-13,1
100925010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9610100,shp-96-28,1
68805010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,960550,shp-96-13,1
100775010,96,3,East - 96B Wilson towards York Mills Station via Martin Grove and Westhumber,"B",1,9698150,shp-96-13,1
